9.564276784658432007e-03,2.219451367855072021e-01,2.552916407585144043e-01,-9.684648364782333374e-02,7.715568691492080688e-02,5.300657078623771667e-02,3.645926415920257568e-01,3.961107879877090454e-02,6.689509749412536621e-02,-5.863171070814132690e-02,2.118712812662124634e-01,-1.474323719739913940e-01,2.078404128551483154e-01,-1.694839894771575928e-01,-1.952045708894729614e-01,-2.288898266851902008e-02,-1.030105352401733398e-01,-1.729371100664138794e-01,-2.793315351009368896e-01,-8.444346487522125244e-02,9.372022747993469238e-02,-1.023259609937667847e-01,-3.378481268882751465e-01,6.141257286071777344e-02,3.121038973331451416e-01,-9.689223021268844604e-02,1.212633848190307617e-01,-9.547441452741622925e-02,2.412418276071548462e-01,-2.781894057989120483e-02,-1.463237702846527100e-01,2.718552947044372559e-01
3.793739080429077148e-01,-2.026919573545455933e-01,1.581831574440002441e-01,1.196753699332475662e-03,-2.342119440436363220e-02,-8.244907110929489136e-02,-1.026448234915733337e-01,1.177924424409866333e-01,-2.672502696514129639e-01,-2.406854927539825439e-01,7.908100634813308716e-02,1.057086288928985596e-01,-1.642141342163085938e-01,1.695064008235931396e-01,1.933262348175048828e-01,-1.517221182584762573e-01,1.740005016326904297e-01,-1.060271337628364563e-01,-3.440287113189697266e-01,1.273730248212814331e-01,-7.211972773075103760e-02,1.489412933588027954e-01,2.920015249401330948e-03,6.003987044095993042e-02,1.458320766687393188e-01,-9.166806191205978394e-02,4.776273295283317566e-02,-3.915488421916961670e-01,-3.449703380465507507e-02,2.733743190765380859e-01,-8.748070150613784790e-02,-1.392944902181625366e-01
-1.715212501585483551e-02,2.658543586730957031e-01,2.977301180362701416e-02,1.803017258644104004e-01,1.251749247312545776e-01,-6.690752506256103516e-02,8.021641522645950317e-02,3.588012158870697021e-01,2.014378085732460022e-02,-9.441521018743515015e-02,-1.083770692348480225e-01,-1.988912671804428101e-01,1.768190562725067139e-01,1.825934201478958130e-01,2.054017037153244019e-01,1.399647593498229980e-01,-2.180779278278350830e-01,9.146478027105331421e-02,-2.028859853744506836e-01,-1.385560929775238037e-01,-2.446209490299224854e-01,2.793676219880580902e-02,1.312811374664306641e-01,1.063463836908340454e-01,1.658572405576705933e-01,-7.940883189439773560e-02,-4.301540255546569824e-01,-1.152944657951593399e-02,-5.478388816118240356e-02,3.430389463901519775e-01,-7.980258017778396606e-02,4.279513284564018250e-02
-2.470194846391677856e-01,-1.028920114040374756e-01,-2.838975191116333008e-01,-1.937259584665298462e-01,-1.393973827362060547e-01,1.211606040596961975e-01,3.193483352661132812e-01,-2.572714984416961670e-01,5.599586293101310730e-02,1.749554276466369629e-01,6.420838087797164917e-02,7.627487927675247192e-02,5.332696065306663513e-02,-2.744479775428771973e-01,-1.073143407702445984e-01,1.334464251995086670e-01,-5.404492258094251156e-04,6.744158267974853516e-02,1.207479238510131836e-01,-8.998565375804901123e-02,2.677425742149353027e-01,-1.175047308206558228e-01,-1.991945356130599976e-01,7.113615283742547035e-04,-3.063550889492034912e-01,-1.928056008182466030e-03,2.513885498046875000e-01,2.449477091431617737e-02,2.066392004489898682e-01,1.472750455141067505e-01,-2.120099067687988281e-01,1.934382021427154541e-01
5.483472347259521484e-02,1.031431406736373901e-01,-1.540956050157546997e-01,-8.088400959968566895e-02,1.054328829050064087e-01,3.406626880168914795e-01,4.510604217648506165e-02,-1.721130609512329102e-01,5.886022746562957764e-02,5.893012508749961853e-02,2.799614071846008301e-01,-1.563507020473480225e-01,-1.488410532474517822e-01,-1.232327222824096680e-01,-2.309618145227432251e-01,1.099801287055015564e-01,-1.516884565353393555e-01,-3.722183704376220703e-01,1.423738449811935425e-01,1.243983432650566101e-01,-1.419854611158370972e-01,-1.591011583805084229e-01,-5.801185220479965210e-02,-4.501208290457725525e-02,3.924869298934936523e-01,-1.394883245229721069e-01,2.407989501953125000e-01,-1.896289885044097900e-01,2.050936669111251831e-01,6.124818697571754456e-03,-1.063731238245964050e-01,1.251957714557647705e-01
-3.145895302295684814e-01,-3.759522140026092529e-01,1.316392719745635986e-01,1.259991526603698730e-01,-1.109354645013809204e-01,-1.879330873489379883e-01,-1.252874583005905151e-01,2.870430238544940948e-02,8.819738775491714478e-02,-4.328377172350883484e-02,1.569114923477172852e-01,-1.239983714185655117e-03,5.161784589290618896e-02,-2.648916244506835938e-01,6.137371808290481567e-02,-7.203153520822525024e-02,6.308984011411666870e-02,2.170871645212173462e-01,9.853906929492950439e-03,-9.914571791887283325e-02,2.015705853700637817e-01,-4.493698012083768845e-03,2.045942842960357666e-01,1.096742879599332809e-02,-3.298710286617279053e-01,-1.703627705574035645e-01,-4.717218875885009766e-02,4.164233803749084473e-01,-1.251180004328489304e-02,-2.468641251325607300e-01,1.674212813377380371e-01,3.920740447938442230e-03
1.710410565137863159e-01,-9.847529977560043335e-02,-4.666801914572715759e-02,1.386948972940444946e-01,1.057459972798824310e-02,-2.599149942398071289e-01,-5.613938719034194946e-02,1.720867902040481567e-01,5.454918742179870605e-01,-1.891816407442092896e-01,-9.856054186820983887e-02,7.600139826536178589e-02,1.193858608603477478e-01,-2.162448130548000336e-02,3.741005435585975647e-02,1.061892434954643250e-01,-1.435541734099388123e-02,-2.367012202739715576e-01,-1.085547059774398804e-01,-1.196332499384880066e-01,-4.597891271114349365e-01,-1.761069744825363159e-01,1.617316603660583496e-01,-9.275043010711669922e-02,7.007409632205963135e-02,7.499917410314083099e-03,1.869870908558368683e-02,7.503811269998550415e-02,-1.939015388488769531e-01,2.017239481210708618e-01,1.127140447497367859e-01,-3.887835890054702759e-02
-2.146225124597549438e-01,-8.766582608222961426e-02,-6.410684436559677124e-02,1.832767724990844727e-01,-2.735307812690734863e-01,-8.202750980854034424e-02,-1.539570838212966919e-01,-2.731620101258158684e-03,-4.718849360942840576e-01,-5.033760145306587219e-02,-7.218331098556518555e-02,-1.459673494100570679e-01,2.754591703414916992e-01,4.444399774074554443e-01,1.551083177328109741e-01,-6.030099093914031982e-02,-2.380929589271545410e-01,1.672510057687759399e-01,-9.419254213571548462e-02,1.841441243886947632e-01,3.279783576726913452e-02,-1.275610625743865967e-01,8.876592665910720825e-02,1.675072014331817627e-01,-1.279820203781127930e-01,-9.404006600379943848e-02,2.781966142356395721e-02,2.236424759030342102e-02,1.146774888038635254e-01,-1.250977963209152222e-01,3.724893555045127869e-02,-1.142605990171432495e-01
2.967565655708312988e-01,-1.731160730123519897e-01,7.971660234034061432e-03,1.353647857904434204e-01,3.133790194988250732e-01,-8.246491849422454834e-02,-2.064924091100692749e-01,-2.365936040878295898e-01,-1.655927151441574097e-01,-2.914792001247406006e-01,-1.772637069225311279e-01,8.612701296806335449e-02,1.781064867973327637e-01,2.041981667280197144e-01,-2.356586903333663940e-01,-3.914072737097740173e-02,-3.150830864906311035e-01,-7.611232995986938477e-02,1.112806946039199829e-01,-1.747487932443618774e-01,-6.396540254354476929e-02,-1.302359253168106079e-01,9.528118371963500977e-02,3.174482882022857666e-01,7.754047214984893799e-02,-1.648571044206619263e-01,-9.735729545354843140e-02,1.354625821113586426e-01,3.426140174269676208e-02,-1.069485098123550415e-01,-2.885837666690349579e-02,-1.577654182910919189e-01
2.269468270242214203e-02,-1.886790543794631958e-01,-1.635666340589523315e-01,-3.276948258280754089e-02,-1.517801638692617416e-02,-1.643410772085189819e-01,4.075862839818000793e-02,-4.234046638011932373e-01,-1.171149164438247681e-01,6.763695925474166870e-02,1.637125015258789062e-01,1.068792864680290222e-01,-3.528690338134765625e-02,-3.789464244619011879e-03,-2.342270612716674805e-01,-2.514827549457550049e-01,2.335444241762161255e-01,-1.053450256586074829e-01,3.687739670276641846e-01,5.646760389208793640e-02,9.958802908658981323e-02,-9.983478486537933350e-02,-9.233720600605010986e-02,1.848458126187324524e-02,-2.174072563648223877e-01,-6.313025951385498047e-02,3.765353560447692871e-01,8.375593274831771851e-02,5.477997288107872009e-02,-2.058358937501907349e-01,6.116276234388351440e-02,2.631991207599639893e-01
1.320498716086149216e-02,2.491380721330642700e-01,3.135232925415039062e-01,-2.390809804201126099e-01,-1.019390416331589222e-03,-2.486260980367660522e-01,-9.970190003514289856e-03,-4.470851272344589233e-02,1.386331915855407715e-01,-2.745819836854934692e-02,3.147665262222290039e-01,2.091527543962001801e-02,7.213273644447326660e-02,-3.213173747062683105e-01,-9.924708306789398193e-02,2.359975278377532959e-01,2.743553221225738525e-01,-2.666896879673004150e-01,-1.686130166053771973e-01,4.301186650991439819e-02,-2.587054669857025146e-01,1.516214758157730103e-01,9.321755915880203247e-02,-1.881648749113082886e-01,-7.650467753410339355e-02,-1.041781231760978699e-01,-1.170471385121345520e-01,-8.726786077022552490e-02,1.303025484085083008e-01,-6.713601946830749512e-02,1.307610869407653809e-01,-1.939321011304855347e-01
-1.553457379341125488e-01,-2.910361438989639282e-02,1.638281643390655518e-01,-1.096071898937225342e-01,5.937704071402549744e-02,2.063716202974319458e-01,2.036697864532470703e-01,-9.021056443452835083e-02,9.310024231672286987e-02,1.920813173055648804e-01,1.190326437354087830e-01,2.809002399444580078e-01,-1.046048924326896667e-01,-6.000521183013916016e-01,1.514173001050949097e-01,6.412891298532485962e-02,-1.081826686859130859e-01,1.109518948942422867e-02,-1.433975100517272949e-01,-1.386746168136596680e-01,-7.100941240787506104e-02,1.277468204498291016e-01,-9.269288182258605957e-02,-2.154431343078613281e-01,1.012073978781700134e-01,1.715089231729507446e-01,1.812449693679809570e-01,-8.819294720888137817e-02,1.263239532709121704e-01,1.599826365709304810e-01,1.219417527318000793e-01,-1.976223438978195190e-01
-1.729995161294937134e-01,-3.074107766151428223e-01,-1.352437883615493774e-01,-2.357085049152374268e-02,-7.549788802862167358e-02,2.332611531019210815e-01,1.775363683700561523e-01,-1.641019284725189209e-01,-1.064210981130599976e-01,5.331642180681228638e-02,1.346162706613540649e-01,-1.002204269170761108e-01,-6.789164245128631592e-02,-2.771135568618774414e-01,1.440663039684295654e-01,-1.074076369404792786e-01,3.660589158535003662e-01,-1.860839128494262695e-01,-1.172474101185798645e-01,1.076344251632690430e-01,2.291567772626876831e-01,5.940600112080574036e-02,-1.976173669099807739e-01,-1.113712694495916367e-02,-8.589699864387512207e-02,1.644412986934185028e-02,1.931787878274917603e-01,-1.875713169574737549e-01,1.847749352455139160e-01,-4.184078276157379150e-01,-5.980912595987319946e-02,-5.170603748410940170e-03
2.117088995873928070e-02,-1.758131980895996094e-01,-5.573109537363052368e-02,1.875451803207397461e-01,-8.765693753957748413e-02,4.118048527743667364e-04,-1.849086768925189972e-02,-2.265839874744415283e-01,-2.141623049974441528e-01,-1.966531574726104736e-01,-1.458431780338287354e-01,-2.595117092132568359e-01,1.269163489341735840e-01,5.281522870063781738e-01,1.624100469052791595e-02,7.400329224765300751e-03,-2.673397660255432129e-01,9.211768954992294312e-02,6.492173764854669571e-03,-7.074447721242904663e-02,6.201734021306037903e-02,-2.789739668369293213e-01,-5.770819261670112610e-02,3.975445032119750977e-01,-4.340273328125476837e-03,2.868221327662467957e-02,6.136617064476013184e-02,1.758066862821578979e-01,-1.178840026259422302e-01,4.347721580415964127e-03,1.183106750249862671e-01,1.048557907342910767e-01
2.030342072248458862e-01,9.720925986766815186e-02,-2.495593279600143433e-01,-6.150045618414878845e-02,1.144080013036727905e-01,-1.404412686824798584e-01,-2.550809383392333984e-01,-8.120867609977722168e-02,-2.005860507488250732e-01,-1.647619605064392090e-01,-9.651740640401840210e-02,-2.043197602033615112e-01,6.068162992596626282e-02,-4.624532163143157959e-02,-8.524089306592941284e-02,-5.367792025208473206e-02,2.250899374485015869e-01,-7.639940083026885986e-02,7.120084762573242188e-02,1.247416883707046509e-01,-2.287443540990352631e-02,1.319878846406936646e-01,2.660326361656188965e-01,8.656478673219680786e-02,-2.735925279557704926e-02,-1.037756279110908508e-01,-1.722645312547683716e-01,2.518760561943054199e-01,-2.883979976177215576e-01,-3.062543869018554688e-01,-4.155304133892059326e-01,-1.295035332441329956e-01
2.335924059152603149e-01,-2.540754377841949463e-01,1.802318245172500610e-01,-1.390353292226791382e-01,1.370166838169097900e-01,-2.726961672306060791e-01,-5.687762424349784851e-02,-2.741434983909130096e-02,4.666814580559730530e-02,-3.132148087024688721e-01,-2.041165977716445923e-01,9.525963664054870605e-02,-8.546643704175949097e-02,2.205116301774978638e-01,1.956940442323684692e-01,9.016894549131393433e-02,4.676283802837133408e-03,-1.813338696956634521e-01,-1.051326096057891846e-01,1.499255597591400146e-01,-1.145064234733581543e-01,-4.295525699853897095e-02,3.818088173866271973e-01,-7.278441917151212692e-03,1.939651072025299072e-01,8.501733839511871338e-02,-8.910948038101196289e-02,1.189918369054794312e-01,8.368014544248580933e-02,-5.272080004215240479e-02,3.951736390590667725e-01,-1.358322203159332275e-01
